CUPS;Fecha;Hora;AE_kWh;AS_KWh;AE_AUTOCONS_kWh;REAL/ESTIMADO
ES0031500202734001QW0F;15/04/2023;10;0,118;;;R
ES0031500202734001QW0F;15/04/2023;11;0,127;;;R
ES0031500202734001QW0F;15/04/2023;12;0,126;;;R
ES0031500202734001QW0F;15/04/2023;13;0,129;;;R
ES0031500202734001QW0F;15/04/2023;14;0,117;;;R
ES0031500202734001QW0F;15/04/2023;15;0,119;;;R
ES0031500202734001QW0F;15/04/2023;16;0,121;;;R
ES0031500202734001QW0F;15/04/2023;17;0,125;;;R
ES0031500202734001QW0F;15/04/2023;18;0,116;;;R
ES0031500202734001QW0F;15/04/2023;19;0,13;;;R
ES0031500202734001QW0F;15/04/2023;20;0,132;;;R
ES0031500202734001QW0F;15/04/2023;21;0,131;;;R
ES0031500202734001QW0F;15/04/2023;22;0,125;;;R
ES0031500202734001QW0F;15/04/2023;23;0,121;;;R
ES0031500202734001QW0F;15/04/2023;24;0,128;;;R
ES0031500202734001QW0F;16/04/2023;1;0,128;;;R
ES0031500202734001QW0F;16/04/2023;2;0,129;;;R
ES0031500202734001QW0F;16/04/2023;3;0,117;;;R
ES0031500202734001QW0F;16/04/2023;4;0,128;;;R
ES0031500202734001QW0F;16/04/2023;5;0,128;;;R
ES0031500202734001QW0F;16/04/2023;6;0,127;;;R
ES0031500202734001QW0F;16/04/2023;7;0,118;;;R
ES0031500202734001QW0F;16/04/2023;8;0,129;;;R
ES0031500202734001QW0F;16/04/2023;9;0,132;;;R
ES0031500202734001QW0F;16/04/2023;10;0,129;;;R
ES0031500202734001QW0F;16/04/2023;11;0,161;;;R
ES0031500202734001QW0F;16/04/2023;12;0,158;;;R
ES0031500202734001QW0F;16/04/2023;13;0,13;;;R
ES0031500202734001QW0F;16/04/2023;14;0,126;;;R
ES0031500202734001QW0F;16/04/2023;15;0,149;;;R
ES0031500202734001QW0F;16/04/2023;16;1,774;;;R
ES0031500202734001QW0F;16/04/2023;17;0,265;;;R
ES0031500202734001QW0F;16/04/2023;18;0,503;;;R
ES0031500202734001QW0F;16/04/2023;19;0,507;;;R
ES0031500202734001QW0F;16/04/2023;20;2,215;;;R
ES0031500202734001QW0F;16/04/2023;21;1,206;;;R
ES0031500202734001QW0F;16/04/2023;22;0,252;;;R
ES0031500202734001QW0F;16/04/2023;23;0,292;;;E
ES0031500202734001QW0F;16/04/2023;24;0,249;;;E
ES0031500202734001QW0F;17/04/2023;1;0,143;;;R
ES0031500202734001QW0F;17/04/2023;2;0,132;;;R
ES0031500202734001QW0F;17/04/2023;3;0,133;;;R
ES0031500202734001QW0F;17/04/2023;4;0,134;;;R
ES0031500202734001QW0F;17/04/2023;5;0,13;;;R
ES0031500202734001QW0F;17/04/2023;6;0,137;;;R
ES0031500202734001QW0F;17/04/2023;7;0,139;;;R
ES0031500202734001QW0F;17/04/2023;8;0,145;;;R
ES0031500202734001QW0F;17/04/2023;9;0,135;;;R
ES0031500202734001QW0F;17/04/2023;10;0,141;;;R
ES0031500202734001QW0F;17/04/2023;11;0,147;;;R
ES0031500202734001QW0F;17/04/2023;12;0,152;;;R
ES0031500202734001QW0F;17/04/2023;13;0,172;;;R
ES0031500202734001QW0F;17/04/2023;14;0,176;;;R
ES0031500202734001QW0F;17/04/2023;15;1,029;;;R
ES0031500202734001QW0F;17/04/2023;16;0,248;;;R
ES0031500202734001QW0F;17/04/2023;17;0,266;;;R
ES0031500202734001QW0F;17/04/2023;18;0,306;;;R
ES0031500202734001QW0F;17/04/2023;19;0,145;;;R
ES0031500202734001QW0F;17/04/2023;20;0,775;;;R
ES0031500202734001QW0F;17/04/2023;21;0,446;;;R
ES0031500202734001QW0F;17/04/2023;22;0,292;;;R
ES0031500202734001QW0F;17/04/2023;23;0,223;;;R
ES0031500202734001QW0F;17/04/2023;24;0,279;;;R
ES0031500202734001QW0F;18/04/2023;1;0,223;;;R
ES0031500202734001QW0F;18/04/2023;2;0,149;;;R
ES0031500202734001QW0F;18/04/2023;3;0,617;;;R
ES0031500202734001QW0F;18/04/2023;4;0,435;;;R
ES0031500202734001QW0F;18/04/2023;5;0,128;;;R
ES0031500202734001QW0F;18/04/2023;6;0,14;;;R
ES0031500202734001QW0F;18/04/2023;7;0,143;;;R
ES0031500202734001QW0F;18/04/2023;8;0,152;;;R
ES0031500202734001QW0F;18/04/2023;9;0,181;;;R
ES0031500202734001QW0F;18/04/2023;10;0,2;;;R
ES0031500202734001QW0F;18/04/2023;11;0,212;;;R
ES0031500202734001QW0F;18/04/2023;12;0,211;;;R
ES0031500202734001QW0F;18/04/2023;13;0,201;;;R
ES0031500202734001QW0F;18/04/2023;14;0,982;;;R
ES0031500202734001QW0F;18/04/2023;15;1,067;;;R
ES0031500202734001QW0F;18/04/2023;16;0,194;;;R
ES0031500202734001QW0F;18/04/2023;17;0,151;;;R
ES0031500202734001QW0F;18/04/2023;18;0,169;;;R
ES0031500202734001QW0F;18/04/2023;19;0,16;;;R
ES0031500202734001QW0F;18/04/2023;20;0,148;;;R
ES0031500202734001QW0F;18/04/2023;21;0,695;;;R
ES0031500202734001QW0F;18/04/2023;22;0,952;;;R
ES0031500202734001QW0F;18/04/2023;23;0,892;;;R
ES0031500202734001QW0F;18/04/2023;24;0,695;;;R
ES0031500202734001QW0F;19/04/2023;1;0,242;;;R
ES0031500202734001QW0F;19/04/2023;2;0,248;;;R
ES0031500202734001QW0F;19/04/2023;3;0,151;;;R
ES0031500202734001QW0F;19/04/2023;4;0,132;;;R
ES0031500202734001QW0F;19/04/2023;5;0,132;;;R
ES0031500202734001QW0F;19/04/2023;6;0,136;;;R
ES0031500202734001QW0F;19/04/2023;7;0,127;;;R
ES0031500202734001QW0F;19/04/2023;8;0,169;;;R
ES0031500202734001QW0F;19/04/2023;9;0,184;;;R
ES0031500202734001QW0F;19/04/2023;10;0,238;;;R
ES0031500202734001QW0F;19/04/2023;11;0,203;;;R
ES0031500202734001QW0F;19/04/2023;12;0,203;;;R
ES0031500202734001QW0F;19/04/2023;13;0,205;;;R
ES0031500202734001QW0F;19/04/2023;14;0,189;;;R
ES0031500202734001QW0F;19/04/2023;15;0,879;;;R
ES0031500202734001QW0F;19/04/2023;16;0,364;;;R
ES0031500202734001QW0F;19/04/2023;17;0,313;;;R
ES0031500202734001QW0F;19/04/2023;18;0,134;;;R
ES0031500202734001QW0F;19/04/2023;19;0,19;;;R
ES0031500202734001QW0F;19/04/2023;20;0,294;;;R
ES0031500202734001QW0F;19/04/2023;21;0,513;;;R
ES0031500202734001QW0F;19/04/2023;22;0,602;;;R
ES0031500202734001QW0F;19/04/2023;23;0,764;;;R
ES0031500202734001QW0F;19/04/2023;24;0,946;;;R
ES0031500202734001QW0F;20/04/2023;1;0,26;;;R
ES0031500202734001QW0F;20/04/2023;2;0,215;;;R
ES0031500202734001QW0F;20/04/2023;3;0,19;;;R
ES0031500202734001QW0F;20/04/2023;4;0,185;;;R
ES0031500202734001QW0F;20/04/2023;5;0,176;;;R
ES0031500202734001QW0F;20/04/2023;6;0,18;;;R
ES0031500202734001QW0F;20/04/2023;7;0,178;;;R
ES0031500202734001QW0F;20/04/2023;8;0,222;;;R
ES0031500202734001QW0F;20/04/2023;9;0,13;;;R
ES0031500202734001QW0F;20/04/2023;10;0,133;;;R
ES0031500202734001QW0F;20/04/2023;11;0,158;;;R
ES0031500202734001QW0F;20/04/2023;12;0,136;;;R
ES0031500202734001QW0F;20/04/2023;13;0,134;;;R
ES0031500202734001QW0F;20/04/2023;14;0,139;;;R
ES0031500202734001QW0F;20/04/2023;15;0,281;;;R
ES0031500202734001QW0F;20/04/2023;16;0,19;;;R
ES0031500202734001QW0F;20/04/2023;17;0,637;;;R
ES0031500202734001QW0F;20/04/2023;18;0,18;;;R
ES0031500202734001QW0F;20/04/2023;19;0,127;;;R
ES0031500202734001QW0F;20/04/2023;20;0,152;;;R
ES0031500202734001QW0F;20/04/2023;21;2,084;;;R
ES0031500202734001QW0F;20/04/2023;22;0,97;;;R
ES0031500202734001QW0F;20/04/2023;23;1,309;;;R
ES0031500202734001QW0F;20/04/2023;24;0,266;;;R
ES0031500202734001QW0F;21/04/2023;1;0,247;;;R
ES0031500202734001QW0F;21/04/2023;2;0,201;;;R
ES0031500202734001QW0F;21/04/2023;3;0,152;;;R
ES0031500202734001QW0F;21/04/2023;4;0,145;;;R
ES0031500202734001QW0F;21/04/2023;5;0,131;;;R
ES0031500202734001QW0F;21/04/2023;6;0,135;;;R
ES0031500202734001QW0F;21/04/2023;7;0,135;;;R
ES0031500202734001QW0F;21/04/2023;8;0,199;;;R
ES0031500202734001QW0F;21/04/2023;9;0,739;;;R
ES0031500202734001QW0F;21/04/2023;10;0,218;;;R
ES0031500202734001QW0F;21/04/2023;11;0,216;;;R
ES0031500202734001QW0F;21/04/2023;12;0,291;;;R
ES0031500202734001QW0F;21/04/2023;13;0,214;;;R
ES0031500202734001QW0F;21/04/2023;14;0,23;;;R
ES0031500202734001QW0F;21/04/2023;15;0,223;;;R
ES0031500202734001QW0F;21/04/2023;16;0,254;;;R
ES0031500202734001QW0F;21/04/2023;17;0,158;;;R
ES0031500202734001QW0F;21/04/2023;18;0,122;;;R
ES0031500202734001QW0F;21/04/2023;19;0,123;;;R
ES0031500202734001QW0F;21/04/2023;20;0,13;;;R
ES0031500202734001QW0F;21/04/2023;21;0,147;;;R
ES0031500202734001QW0F;21/04/2023;22;0,328;;;R
ES0031500202734001QW0F;21/04/2023;23;0,518;;;R
ES0031500202734001QW0F;21/04/2023;24;0,23;;;R
ES0031500202734001QW0F;22/04/2023;1;0,145;;;R
ES0031500202734001QW0F;22/04/2023;2;0,145;;;R
ES0031500202734001QW0F;22/04/2023;3;0,203;;;R
ES0031500202734001QW0F;22/04/2023;4;0,152;;;R
ES0031500202734001QW0F;22/04/2023;5;0,134;;;R
ES0031500202734001QW0F;22/04/2023;6;0,133;;;R
ES0031500202734001QW0F;22/04/2023;7;0,133;;;R
ES0031500202734001QW0F;22/04/2023;8;0,175;;;R
ES0031500202734001QW0F;22/04/2023;9;0,256;;;R
ES0031500202734001QW0F;22/04/2023;10;0,748;;;R
ES0031500202734001QW0F;22/04/2023;11;0,445;;;R
ES0031500202734001QW0F;22/04/2023;12;0,152;;;R
ES0031500202734001QW0F;22/04/2023;13;0,132;;;R
ES0031500202734001QW0F;22/04/2023;14;0,156;;;R
ES0031500202734001QW0F;22/04/2023;15;0,128;;;R
ES0031500202734001QW0F;22/04/2023;16;0,151;;;R
ES0031500202734001QW0F;22/04/2023;17;0,202;;;R
ES0031500202734001QW0F;22/04/2023;18;1,165;;;R
ES0031500202734001QW0F;22/04/2023;19;0,375;;;R
ES0031500202734001QW0F;22/04/2023;20;0,352;;;R
ES0031500202734001QW0F;22/04/2023;21;0,301;;;R
ES0031500202734001QW0F;22/04/2023;22;0,666;;;R
ES0031500202734001QW0F;22/04/2023;23;0,574;;;R
ES0031500202734001QW0F;22/04/2023;24;0,204;;;R
ES0031500202734001QW0F;23/04/2023;1;0,252;;;R
ES0031500202734001QW0F;23/04/2023;2;0,225;;;R
ES0031500202734001QW0F;23/04/2023;3;0,151;;;R
ES0031500202734001QW0F;23/04/2023;4;0,128;;;R
ES0031500202734001QW0F;23/04/2023;5;0,132;;;R
ES0031500202734001QW0F;23/04/2023;6;0,135;;;R
ES0031500202734001QW0F;23/04/2023;7;0,14;;;R
ES0031500202734001QW0F;23/04/2023;8;0,137;;;R
ES0031500202734001QW0F;23/04/2023;9;0,126;;;R
ES0031500202734001QW0F;23/04/2023;10;0,137;;;R
ES0031500202734001QW0F;23/04/2023;11;0,799;;;R
ES0031500202734001QW0F;23/04/2023;12;1,156;;;R
ES0031500202734001QW0F;23/04/2023;13;1,557;;;R
ES0031500202734001QW0F;23/04/2023;14;0,287;;;R
ES0031500202734001QW0F;23/04/2023;15;0,246;;;R
ES0031500202734001QW0F;23/04/2023;16;0,246;;;R
ES0031500202734001QW0F;23/04/2023;17;0,134;;;R
ES0031500202734001QW0F;23/04/2023;18;0,141;;;R
ES0031500202734001QW0F;23/04/2023;19;0,136;;;R
ES0031500202734001QW0F;23/04/2023;20;0,26;;;R
ES0031500202734001QW0F;23/04/2023;21;0,264;;;R
ES0031500202734001QW0F;23/04/2023;22;0,271;;;R
ES0031500202734001QW0F;23/04/2023;23;0,388;;;R
ES0031500202734001QW0F;23/04/2023;24;0,29;;;R
ES0031500202734001QW0F;24/04/2023;1;0,385;;;R
ES0031500202734001QW0F;24/04/2023;2;0,167;;;R
ES0031500202734001QW0F;24/04/2023;3;0,149;;;R
ES0031500202734001QW0F;24/04/2023;4;0,128;;;R
ES0031500202734001QW0F;24/04/2023;5;0,13;;;R
ES0031500202734001QW0F;24/04/2023;6;0,136;;;R
ES0031500202734001QW0F;24/04/2023;7;0,137;;;R
ES0031500202734001QW0F;24/04/2023;8;0,252;;;R
ES0031500202734001QW0F;24/04/2023;9;0,285;;;R
ES0031500202734001QW0F;24/04/2023;10;0,271;;;R
ES0031500202734001QW0F;24/04/2023;11;0,225;;;R
ES0031500202734001QW0F;24/04/2023;12;0,24;;;R
ES0031500202734001QW0F;24/04/2023;13;0,219;;;R
ES0031500202734001QW0F;24/04/2023;14;0,22;;;R
ES0031500202734001QW0F;24/04/2023;15;0,257;;;R
ES0031500202734001QW0F;24/04/2023;16;0,217;;;R
ES0031500202734001QW0F;24/04/2023;17;0,138;;;R
ES0031500202734001QW0F;24/04/2023;18;0,221;;;R
ES0031500202734001QW0F;24/04/2023;19;0,345;;;R
ES0031500202734001QW0F;24/04/2023;20;0,258;;;R
ES0031500202734001QW0F;24/04/2023;21;0,226;;;R
ES0031500202734001QW0F;24/04/2023;22;0,167;;;R
ES0031500202734001QW0F;24/04/2023;23;0,387;;;R
ES0031500202734001QW0F;24/04/2023;24;0,208;;;R
ES0031500202734001QW0F;25/04/2023;1;0,221;;;R
ES0031500202734001QW0F;25/04/2023;2;0,215;;;R
ES0031500202734001QW0F;25/04/2023;3;0,149;;;R
ES0031500202734001QW0F;25/04/2023;4;0,132;;;R
ES0031500202734001QW0F;25/04/2023;5;0,133;;;R
ES0031500202734001QW0F;25/04/2023;6;0,135;;;R
ES0031500202734001QW0F;25/04/2023;7;0,139;;;R
ES0031500202734001QW0F;25/04/2023;8;0,181;;;R
ES0031500202734001QW0F;25/04/2023;9;0,142;;;R
ES0031500202734001QW0F;25/04/2023;10;0,142;;;R
ES0031500202734001QW0F;25/04/2023;11;0,12;;;R
ES0031500202734001QW0F;25/04/2023;12;0,129;;;R
ES0031500202734001QW0F;25/04/2023;13;0,124;;;R
ES0031500202734001QW0F;25/04/2023;14;0,123;;;R
ES0031500202734001QW0F;25/04/2023;15;0,129;;;R
ES0031500202734001QW0F;25/04/2023;16;0,226;;;R
ES0031500202734001QW0F;25/04/2023;17;0,713;;;R
ES0031500202734001QW0F;25/04/2023;18;0,539;;;R
ES0031500202734001QW0F;25/04/2023;19;0,175;;;R
ES0031500202734001QW0F;25/04/2023;20;1,308;;;R
ES0031500202734001QW0F;25/04/2023;21;0,739;;;R
ES0031500202734001QW0F;25/04/2023;22;0,677;;;R
ES0031500202734001QW0F;25/04/2023;23;0,406;;;R
ES0031500202734001QW0F;25/04/2023;24;0,317;;;R
ES0031500202734001QW0F;26/04/2023;1;0,25;;;R
ES0031500202734001QW0F;26/04/2023;2;0,234;;;R
ES0031500202734001QW0F;26/04/2023;3;0,146;;;R
ES0031500202734001QW0F;26/04/2023;4;0,155;;;R
ES0031500202734001QW0F;26/04/2023;5;0,142;;;R
ES0031500202734001QW0F;26/04/2023;6;0,136;;;R
ES0031500202734001QW0F;26/04/2023;7;0,137;;;R
ES0031500202734001QW0F;26/04/2023;8;0,148;;;R
ES0031500202734001QW0F;26/04/2023;9;0,157;;;R
ES0031500202734001QW0F;26/04/2023;10;0,26;;;R
ES0031500202734001QW0F;26/04/2023;11;0,161;;;R
ES0031500202734001QW0F;26/04/2023;12;0,144;;;R
ES0031500202734001QW0F;26/04/2023;13;0,149;;;R
ES0031500202734001QW0F;26/04/2023;14;0,159;;;R
ES0031500202734001QW0F;26/04/2023;15;0,146;;;R
ES0031500202734001QW0F;26/04/2023;16;0,154;;;R
ES0031500202734001QW0F;26/04/2023;17;0,165;;;R
ES0031500202734001QW0F;26/04/2023;18;0,145;;;R
ES0031500202734001QW0F;26/04/2023;19;0,243;;;R
ES0031500202734001QW0F;26/04/2023;20;0,161;;;R
ES0031500202734001QW0F;26/04/2023;21;0,219;;;R
ES0031500202734001QW0F;26/04/2023;22;0,263;;;R
ES0031500202734001QW0F;26/04/2023;23;0,406;;;R
ES0031500202734001QW0F;26/04/2023;24;0,962;;;R
ES0031500202734001QW0F;27/04/2023;1;0,833;;;R
ES0031500202734001QW0F;27/04/2023;2;0,151;;;R
ES0031500202734001QW0F;27/04/2023;3;0,139;;;R
ES0031500202734001QW0F;27/04/2023;4;0,585;;;R
ES0031500202734001QW0F;27/04/2023;5;0,293;;;R
ES0031500202734001QW0F;27/04/2023;6;0,283;;;R
ES0031500202734001QW0F;27/04/2023;7;0,141;;;R
ES0031500202734001QW0F;27/04/2023;8;0,191;;;R
ES0031500202734001QW0F;27/04/2023;9;0,222;;;R
ES0031500202734001QW0F;27/04/2023;10;0,222;;;R
ES0031500202734001QW0F;27/04/2023;11;0,209;;;R
ES0031500202734001QW0F;27/04/2023;12;0,214;;;R
ES0031500202734001QW0F;27/04/2023;13;0,214;;;R
ES0031500202734001QW0F;27/04/2023;14;0,211;;;R
ES0031500202734001QW0F;27/04/2023;15;0,213;;;R
ES0031500202734001QW0F;27/04/2023;16;0,256;;;R
ES0031500202734001QW0F;27/04/2023;17;0,268;;;R
ES0031500202734001QW0F;27/04/2023;18;0,234;;;R
ES0031500202734001QW0F;27/04/2023;19;0,15;;;R
ES0031500202734001QW0F;27/04/2023;20;0,168;;;R
ES0031500202734001QW0F;27/04/2023;21;0,249;;;R
ES0031500202734001QW0F;27/04/2023;22;0,243;;;R
ES0031500202734001QW0F;27/04/2023;23;0,252;;;R
ES0031500202734001QW0F;27/04/2023;24;0,273;;;R
ES0031500202734001QW0F;28/04/2023;1;0,278;;;R
ES0031500202734001QW0F;28/04/2023;2;0,179;;;R
ES0031500202734001QW0F;28/04/2023;3;0,144;;;R
ES0031500202734001QW0F;28/04/2023;4;0,137;;;R
ES0031500202734001QW0F;28/04/2023;5;0,187;;;R
ES0031500202734001QW0F;28/04/2023;6;0,162;;;R
ES0031500202734001QW0F;28/04/2023;7;0,133;;;R
ES0031500202734001QW0F;28/04/2023;8;0,152;;;R
ES0031500202734001QW0F;28/04/2023;9;0,133;;;R
ES0031500202734001QW0F;28/04/2023;10;0,196;;;R
ES0031500202734001QW0F;28/04/2023;11;0,212;;;R
ES0031500202734001QW0F;28/04/2023;12;0,18;;;R
ES0031500202734001QW0F;28/04/2023;13;0,125;;;R
ES0031500202734001QW0F;28/04/2023;14;0,192;;;R
ES0031500202734001QW0F;28/04/2023;15;0,264;;;R
ES0031500202734001QW0F;28/04/2023;16;0,573;;;R
ES0031500202734001QW0F;28/04/2023;17;0,416;;;R
ES0031500202734001QW0F;28/04/2023;18;0,849;;;R
ES0031500202734001QW0F;28/04/2023;19;0,199;;;R
ES0031500202734001QW0F;28/04/2023;20;0,229;;;R
ES0031500202734001QW0F;28/04/2023;21;0,295;;;R
ES0031500202734001QW0F;28/04/2023;22;0,382;;;R
ES0031500202734001QW0F;28/04/2023;23;0,297;;;R
ES0031500202734001QW0F;28/04/2023;24;0,267;;;R
ES0031500202734001QW0F;29/04/2023;1;0,319;;;R
ES0031500202734001QW0F;29/04/2023;2;0,149;;;R
ES0031500202734001QW0F;29/04/2023;3;0,137;;;R
ES0031500202734001QW0F;29/04/2023;4;0,147;;;R
ES0031500202734001QW0F;29/04/2023;5;0,13;;;R
ES0031500202734001QW0F;29/04/2023;6;0,125;;;R
ES0031500202734001QW0F;29/04/2023;7;0,194;;;R
ES0031500202734001QW0F;29/04/2023;8;0,161;;;R
ES0031500202734001QW0F;29/04/2023;9;0,139;;;R
ES0031500202734001QW0F;29/04/2023;10;0,236;;;R
ES0031500202734001QW0F;29/04/2023;11;0,231;;;R
ES0031500202734001QW0F;29/04/2023;12;0,232;;;R
ES0031500202734001QW0F;29/04/2023;13;0,185;;;R
ES0031500202734001QW0F;29/04/2023;14;0,268;;;R
ES0031500202734001QW0F;29/04/2023;15;0,307;;;R
ES0031500202734001QW0F;29/04/2023;16;1,166;;;R
ES0031500202734001QW0F;29/04/2023;17;0,903;;;R
ES0031500202734001QW0F;29/04/2023;18;0,42;;;R
ES0031500202734001QW0F;29/04/2023;19;0,436;;;R
ES0031500202734001QW0F;29/04/2023;20;0,336;;;R
ES0031500202734001QW0F;29/04/2023;21;0,321;;;R
ES0031500202734001QW0F;29/04/2023;22;0,311;;;R
ES0031500202734001QW0F;29/04/2023;23;0,266;;;R
ES0031500202734001QW0F;29/04/2023;24;0,381;;;R
ES0031500202734001QW0F;30/04/2023;1;0,311;;;R
ES0031500202734001QW0F;30/04/2023;2;0,214;;;R
ES0031500202734001QW0F;30/04/2023;3;0,168;;;R
ES0031500202734001QW0F;30/04/2023;4;0,145;;;R
ES0031500202734001QW0F;30/04/2023;5;0,14;;;R
ES0031500202734001QW0F;30/04/2023;6;0,141;;;R
ES0031500202734001QW0F;30/04/2023;7;0,147;;;R
ES0031500202734001QW0F;30/04/2023;8;0,195;;;R
ES0031500202734001QW0F;30/04/2023;9;0,23;;;R
ES0031500202734001QW0F;30/04/2023;10;0,209;;;R
ES0031500202734001QW0F;30/04/2023;11;0,164;;;R
ES0031500202734001QW0F;30/04/2023;12;0,259;;;R
ES0031500202734001QW0F;30/04/2023;13;0,318;;;R
ES0031500202734001QW0F;30/04/2023;14;0,186;;;R
ES0031500202734001QW0F;30/04/2023;15;1,106;;;R
ES0031500202734001QW0F;30/04/2023;16;0,696;;;R
ES0031500202734001QW0F;30/04/2023;17;0,274;;;R
ES0031500202734001QW0F;30/04/2023;18;0,795;;;R
ES0031500202734001QW0F;30/04/2023;19;0,282;;;R
ES0031500202734001QW0F;30/04/2023;20;1,741;;;R
ES0031500202734001QW0F;30/04/2023;21;0,292;;;R
ES0031500202734001QW0F;30/04/2023;22;0,341;;;R
ES0031500202734001QW0F;30/04/2023;23;0,493;;;R
ES0031500202734001QW0F;30/04/2023;24;0,384;;;R
ES0031500202734001QW0F;01/05/2023;1;0,278;;;R
ES0031500202734001QW0F;01/05/2023;2;0,18;;;R
ES0031500202734001QW0F;01/05/2023;3;0,163;;;R
ES0031500202734001QW0F;01/05/2023;4;0,147;;;R
ES0031500202734001QW0F;01/05/2023;5;0,134;;;R
ES0031500202734001QW0F;01/05/2023;6;0,134;;;R
ES0031500202734001QW0F;01/05/2023;7;0,132;;;R
ES0031500202734001QW0F;01/05/2023;8;0,438;;;R
ES0031500202734001QW0F;01/05/2023;9;0,318;;;R
ES0031500202734001QW0F;01/05/2023;10;0,416;;;R
ES0031500202734001QW0F;01/05/2023;11;0,576;;;R
ES0031500202734001QW0F;01/05/2023;12;1,139;;;R
ES0031500202734001QW0F;01/05/2023;13;0,287;;;R
ES0031500202734001QW0F;01/05/2023;14;0,494;;;R
ES0031500202734001QW0F;01/05/2023;15;0,187;;;R
ES0031500202734001QW0F;01/05/2023;16;0,126;;;R
ES0031500202734001QW0F;01/05/2023;17;0,128;;;R
ES0031500202734001QW0F;01/05/2023;18;0,139;;;R
ES0031500202734001QW0F;01/05/2023;19;0,15;;;R
ES0031500202734001QW0F;01/05/2023;20;0,155;;;R
ES0031500202734001QW0F;01/05/2023;21;0,153;;;R
ES0031500202734001QW0F;01/05/2023;22;0,241;;;R
ES0031500202734001QW0F;01/05/2023;23;0,389;;;R
ES0031500202734001QW0F;01/05/2023;24;0,338;;;R
ES0031500202734001QW0F;02/05/2023;1;0,23;;;R
ES0031500202734001QW0F;02/05/2023;2;0,147;;;R
ES0031500202734001QW0F;02/05/2023;3;0,136;;;R
ES0031500202734001QW0F;02/05/2023;4;0,139;;;R
ES0031500202734001QW0F;02/05/2023;5;0,179;;;R
ES0031500202734001QW0F;02/05/2023;6;0,181;;;R
ES0031500202734001QW0F;02/05/2023;7;0,139;;;R
ES0031500202734001QW0F;02/05/2023;8;0,245;;;R
ES0031500202734001QW0F;02/05/2023;9;0,245;;;R
ES0031500202734001QW0F;02/05/2023;10;0,237;;;R
ES0031500202734001QW0F;02/05/2023;11;0,24;;;R
ES0031500202734001QW0F;02/05/2023;12;0,221;;;R
ES0031500202734001QW0F;02/05/2023;13;0,2;;;R
ES0031500202734001QW0F;02/05/2023;14;0,211;;;R
ES0031500202734001QW0F;02/05/2023;15;0,215;;;R
ES0031500202734001QW0F;02/05/2023;16;0,212;;;R
ES0031500202734001QW0F;02/05/2023;17;0,194;;;R
ES0031500202734001QW0F;02/05/2023;18;0,155;;;R
ES0031500202734001QW0F;02/05/2023;19;0,13;;;R
ES0031500202734001QW0F;02/05/2023;20;0,237;;;R
ES0031500202734001QW0F;02/05/2023;21;0,22;;;R
ES0031500202734001QW0F;02/05/2023;22;0,411;;;R
ES0031500202734001QW0F;02/05/2023;23;0,329;;;R
ES0031500202734001QW0F;02/05/2023;24;0,298;;;R
ES0031500202734001QW0F;03/05/2023;1;0,176;;;R
ES0031500202734001QW0F;03/05/2023;2;0,152;;;R
ES0031500202734001QW0F;03/05/2023;3;0,143;;;R
ES0031500202734001QW0F;03/05/2023;4;0,14;;;R
ES0031500202734001QW0F;03/05/2023;5;0,131;;;R
ES0031500202734001QW0F;03/05/2023;6;0,125;;;R
ES0031500202734001QW0F;03/05/2023;7;0,505;;;R
ES0031500202734001QW0F;03/05/2023;8;0,818;;;R
ES0031500202734001QW0F;03/05/2023;9;0,215;;;R
ES0031500202734001QW0F;03/05/2023;10;0,209;;;R
ES0031500202734001QW0F;03/05/2023;11;0,19;;;R
ES0031500202734001QW0F;03/05/2023;12;0,164;;;R
ES0031500202734001QW0F;03/05/2023;13;0,123;;;R
ES0031500202734001QW0F;03/05/2023;14;0,133;;;R
ES0031500202734001QW0F;03/05/2023;15;0,224;;;R
ES0031500202734001QW0F;03/05/2023;16;0,287;;;R
ES0031500202734001QW0F;03/05/2023;17;1,535;;;R
ES0031500202734001QW0F;03/05/2023;18;0,525;;;R
ES0031500202734001QW0F;03/05/2023;19;0,994;;;R
ES0031500202734001QW0F;03/05/2023;20;1,452;;;R
ES0031500202734001QW0F;03/05/2023;21;0,157;;;R
ES0031500202734001QW0F;03/05/2023;22;0,26;;;R
ES0031500202734001QW0F;03/05/2023;23;0,765;;;R
ES0031500202734001QW0F;03/05/2023;24;0,282;;;R
ES0031500202734001QW0F;04/05/2023;1;0,271;;;R
ES0031500202734001QW0F;04/05/2023;2;0,246;;;R
ES0031500202734001QW0F;04/05/2023;3;0,158;;;R
ES0031500202734001QW0F;04/05/2023;4;0,146;;;R
ES0031500202734001QW0F;04/05/2023;5;0,144;;;R
ES0031500202734001QW0F;04/05/2023;6;0,144;;;R
ES0031500202734001QW0F;04/05/2023;7;0,144;;;R
ES0031500202734001QW0F;04/05/2023;8;0,234;;;R
ES0031500202734001QW0F;04/05/2023;9;0,321;;;R
ES0031500202734001QW0F;04/05/2023;10;0,133;;;R
ES0031500202734001QW0F;04/05/2023;11;0,127;;;R
ES0031500202734001QW0F;04/05/2023;12;0,124;;;R
ES0031500202734001QW0F;04/05/2023;13;0,136;;;R
ES0031500202734001QW0F;04/05/2023;14;1,007;;;R
ES0031500202734001QW0F;04/05/2023;15;0,418;;;R
ES0031500202734001QW0F;04/05/2023;16;0,193;;;R
ES0031500202734001QW0F;04/05/2023;17;0,164;;;R
